sample_id,source_document_id,document_family_id,doc_type,source_type,manipulation_type,is_tampered,bounding_box,tampered_pixel_count,tampered_area_percentage,original_path,tampered_path,mask_path,width,height,dataset_split,license
syn_doc_family_invoice_014_inst_00_v1_date_replacement,doc_family_invoice_014_inst_00,doc_family_invoice_014,invoice,synthetic,date_replacement,1,"[555, 356, 718, 392]",5868,0.6986,data\synthetic\originals\doc_family_invoice_014_inst_00.png,data\train\images\syn_doc_family_invoice_014_inst_00_v1_date_replacement.png,data\train\masks\syn_doc_family_invoice_014_inst_00_v1_date_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_014_inst_00_v2_copy_move_intra,doc_family_invoice_014_inst_00,doc_family_invoice_014,invoice,synthetic,copy_move_intra,1,"[533, 887, 728, 973]",16770,1.9964,data\synthetic\originals\doc_family_invoice_014_inst_00.png,data\train\images\syn_doc_family_invoice_014_inst_00_v2_copy_move_intra.png,data\train\masks\syn_doc_family_invoice_014_inst_00_v2_copy_move_intra.png,800,1050,train,MIT
syn_doc_family_invoice_014_inst_00_v3_copy_paste_inter,doc_family_invoice_014_inst_00,doc_family_invoice_014,invoice,synthetic,copy_paste_inter,1,"[238, 617, 436, 679]",12276,1.4614,data\synthetic\originals\doc_family_invoice_014_inst_00.png,data\train\images\syn_doc_family_invoice_014_inst_00_v3_copy_paste_inter.png,data\train\masks\syn_doc_family_invoice_014_inst_00_v3_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_invoice_014_inst_00_v4_signature_manipulation,doc_family_invoice_014_inst_00,doc_family_invoice_014,invoice,synthetic,signature_manipulation,1,"[391, 830, 690, 935]",31395,3.7375,data\synthetic\originals\doc_family_invoice_014_inst_00.png,data\train\images\syn_doc_family_invoice_014_inst_00_v4_signature_manipulation.png,data\train\masks\syn_doc_family_invoice_014_inst_00_v4_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_015_inst_00_authentic,doc_family_invoice_015_inst_00,doc_family_invoice_015,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_015_inst_00.png,data\val\images\syn_doc_family_invoice_015_inst_00_authentic.png,data\val\masks\syn_doc_family_invoice_015_inst_00_authentic.png,800,1050,val,MIT
syn_doc_family_invoice_015_inst_00_v1_photo_replacement,doc_family_invoice_015_inst_00,doc_family_invoice_015,invoice,synthetic,photo_replacement,1,"[126, 529, 300, 785]",44544,5.3029,data\synthetic\originals\doc_family_invoice_015_inst_00.png,data\val\images\syn_doc_family_invoice_015_inst_00_v1_photo_replacement.png,data\val\masks\syn_doc_family_invoice_015_inst_00_v1_photo_replacement.png,800,1050,val,MIT
syn_doc_family_invoice_015_inst_00_v2_stamp_seal_manipulation,doc_family_invoice_015_inst_00,doc_family_invoice_015,invoice,synthetic,stamp_seal_manipulation,1,"[338, 695, 494, 851]",3736,0.4448,data\synthetic\originals\doc_family_invoice_015_inst_00.png,data\val\images\syn_doc_family_invoice_015_inst_00_v2_stamp_seal_manipulation.png,data\val\masks\syn_doc_family_invoice_015_inst_00_v2_stamp_seal_manipulation.png,800,1050,val,MIT
syn_doc_family_invoice_015_inst_00_v3_region_removal,doc_family_invoice_015_inst_00,doc_family_invoice_015,invoice,synthetic,region_removal,1,"[409, 572, 759, 693]",42350,5.0417,data\synthetic\originals\doc_family_invoice_015_inst_00.png,data\val\images\syn_doc_family_invoice_015_inst_00_v3_region_removal.png,data\val\masks\syn_doc_family_invoice_015_inst_00_v3_region_removal.png,800,1050,val,MIT
syn_doc_family_invoice_015_inst_00_v4_local_inpainting,doc_family_invoice_015_inst_00,doc_family_invoice_015,invoice,synthetic,local_inpainting,1,"[218, 445, 391, 482]",6401,0.762,data\synthetic\originals\doc_family_invoice_015_inst_00.png,data\val\images\syn_doc_family_invoice_015_inst_00_v4_local_inpainting.png,data\val\masks\syn_doc_family_invoice_015_inst_00_v4_local_inpainting.png,800,1050,val,MIT
syn_doc_family_invoice_016_inst_00_authentic,doc_family_invoice_016_inst_00,doc_family_invoice_016,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_016_inst_00.png,data\test\images\syn_doc_family_invoice_016_inst_00_authentic.png,data\test\masks\syn_doc_family_invoice_016_inst_00_authentic.png,800,1050,test,MIT
syn_doc_family_invoice_016_inst_00_v1_text_replacement,doc_family_invoice_016_inst_00,doc_family_invoice_016,invoice,synthetic,text_replacement,1,"[428, 653, 661, 695]",9786,1.165,data\synthetic\originals\doc_family_invoice_016_inst_00.png,data\test\images\syn_doc_family_invoice_016_inst_00_v1_text_replacement.png,data\test\masks\syn_doc_family_invoice_016_inst_00_v1_text_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_016_inst_00_v2_number_amount_replacement,doc_family_invoice_016_inst_00,doc_family_invoice_016,invoice,synthetic,number_amount_replacement,1,"[408, 798, 585, 836]",6726,0.8007,data\synthetic\originals\doc_family_invoice_016_inst_00.png,data\test\images\syn_doc_family_invoice_016_inst_00_v2_number_amount_replacement.png,data\test\masks\syn_doc_family_invoice_016_inst_00_v2_number_amount_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_016_inst_00_v3_date_replacement,doc_family_invoice_016_inst_00,doc_family_invoice_016,invoice,synthetic,date_replacement,1,"[618, 329, 757, 364]",4865,0.5792,data\synthetic\originals\doc_family_invoice_016_inst_00.png,data\test\images\syn_doc_family_invoice_016_inst_00_v3_date_replacement.png,data\test\masks\syn_doc_family_invoice_016_inst_00_v3_date_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_016_inst_00_v4_copy_move_intra,doc_family_invoice_016_inst_00,doc_family_invoice_016,invoice,synthetic,copy_move_intra,1,"[505, 229, 731, 278]",11074,1.3183,data\synthetic\originals\doc_family_invoice_016_inst_00.png,data\test\images\syn_doc_family_invoice_016_inst_00_v4_copy_move_intra.png,data\test\masks\syn_doc_family_invoice_016_inst_00_v4_copy_move_intra.png,800,1050,test,MIT
syn_doc_family_invoice_017_inst_00_authentic,doc_family_invoice_017_inst_00,doc_family_invoice_017,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_017_inst_00.png,data\train\images\syn_doc_family_invoice_017_inst_00_authentic.png,data\train\masks\syn_doc_family_invoice_017_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_invoice_017_inst_00_v1_copy_paste_inter,doc_family_invoice_017_inst_00,doc_family_invoice_017,invoice,synthetic,copy_paste_inter,1,"[130, 270, 345, 347]",16555,1.9708,data\synthetic\originals\doc_family_invoice_017_inst_00.png,data\train\images\syn_doc_family_invoice_017_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_invoice_017_inst_00_v1_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_invoice_017_inst_00_v2_signature_manipulation,doc_family_invoice_017_inst_00,doc_family_invoice_017,invoice,synthetic,signature_manipulation,1,"[474, 836, 712, 902]",15708,1.87,data\synthetic\originals\doc_family_invoice_017_inst_00.png,data\train\images\syn_doc_family_invoice_017_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_invoice_017_inst_00_v2_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_017_inst_00_v3_photo_replacement,doc_family_invoice_017_inst_00,doc_family_invoice_017,invoice,synthetic,photo_replacement,1,"[187, 493, 404, 739]",53382,6.355,data\synthetic\originals\doc_family_invoice_017_inst_00.png,data\train\images\syn_doc_family_invoice_017_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_invoice_017_inst_00_v3_photo_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_017_inst_00_v4_stamp_seal_manipulation,doc_family_invoice_017_inst_00,doc_family_invoice_017,invoice,synthetic,stamp_seal_manipulation,1,"[292, 435, 417, 560]",2706,0.3221,data\synthetic\originals\doc_family_invoice_017_inst_00.png,data\train\images\syn_doc_family_invoice_017_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_invoice_017_inst_00_v4_stamp_seal_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_018_inst_00_authentic,doc_family_invoice_018_inst_00,doc_family_invoice_018,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_018_inst_00.png,data\train\images\syn_doc_family_invoice_018_inst_00_authentic.png,data\train\masks\syn_doc_family_invoice_018_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_invoice_018_inst_00_v1_region_removal,doc_family_invoice_018_inst_00,doc_family_invoice_018,invoice,synthetic,region_removal,1,"[179, 443, 489, 561]",36580,4.3548,data\synthetic\originals\doc_family_invoice_018_inst_00.png,data\train\images\syn_doc_family_invoice_018_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_invoice_018_inst_00_v1_region_removal.png,800,1050,train,MIT
syn_doc_family_invoice_018_inst_00_v2_local_inpainting,doc_family_invoice_018_inst_00,doc_family_invoice_018,invoice,synthetic,local_inpainting,1,"[451, 681, 671, 724]",9460,1.1262,data\synthetic\originals\doc_family_invoice_018_inst_00.png,data\train\images\syn_doc_family_invoice_018_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_invoice_018_inst_00_v2_local_inpainting.png,800,1050,train,MIT
syn_doc_family_invoice_018_inst_00_v3_text_replacement,doc_family_invoice_018_inst_00,doc_family_invoice_018,invoice,synthetic,text_replacement,1,"[444, 730, 684, 784]",12960,1.5429,data\synthetic\originals\doc_family_invoice_018_inst_00.png,data\train\images\syn_doc_family_invoice_018_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_invoice_018_inst_00_v3_text_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_018_inst_00_v4_number_amount_replacement,doc_family_invoice_018_inst_00,doc_family_invoice_018,invoice,synthetic,number_amount_replacement,1,"[464, 346, 628, 381]",5740,0.6833,data\synthetic\originals\doc_family_invoice_018_inst_00.png,data\train\images\syn_doc_family_invoice_018_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_invoice_018_inst_00_v4_number_amount_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_019_inst_00_authentic,doc_family_invoice_019_inst_00,doc_family_invoice_019,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_019_inst_00.png,data\train\images\syn_doc_family_invoice_019_inst_00_authentic.png,data\train\masks\syn_doc_family_invoice_019_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_invoice_019_inst_00_v1_date_replacement,doc_family_invoice_019_inst_00,doc_family_invoice_019,invoice,synthetic,date_replacement,1,"[370, 411, 559, 456]",8505,1.0125,data\synthetic\originals\doc_family_invoice_019_inst_00.png,data\train\images\syn_doc_family_invoice_019_inst_00_v1_date_replacement.png,data\train\masks\syn_doc_family_invoice_019_inst_00_v1_date_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_019_inst_00_v2_copy_move_intra,doc_family_invoice_019_inst_00,doc_family_invoice_019,invoice,synthetic,copy_move_intra,1,"[340, 879, 531, 955]",14516,1.7281,data\synthetic\originals\doc_family_invoice_019_inst_00.png,data\train\images\syn_doc_family_invoice_019_inst_00_v2_copy_move_intra.png,data\train\masks\syn_doc_family_invoice_019_inst_00_v2_copy_move_intra.png,800,1050,train,MIT
syn_doc_family_invoice_019_inst_00_v3_copy_paste_inter,doc_family_invoice_019_inst_00,doc_family_invoice_019,invoice,synthetic,copy_paste_inter,1,"[261, 717, 514, 792]",18975,2.2589,data\synthetic\originals\doc_family_invoice_019_inst_00.png,data\train\images\syn_doc_family_invoice_019_inst_00_v3_copy_paste_inter.png,data\train\masks\syn_doc_family_invoice_019_inst_00_v3_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_invoice_019_inst_00_v4_signature_manipulation,doc_family_invoice_019_inst_00,doc_family_invoice_019,invoice,synthetic,signature_manipulation,1,"[259, 848, 453, 911]",12222,1.455,data\synthetic\originals\doc_family_invoice_019_inst_00.png,data\train\images\syn_doc_family_invoice_019_inst_00_v4_signature_manipulation.png,data\train\masks\syn_doc_family_invoice_019_inst_00_v4_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_020_inst_00_authentic,doc_family_invoice_020_inst_00,doc_family_invoice_020,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_020_inst_00.png,data\train\images\syn_doc_family_invoice_020_inst_00_authentic.png,data\train\masks\syn_doc_family_invoice_020_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_invoice_020_inst_00_v1_photo_replacement,doc_family_invoice_020_inst_00,doc_family_invoice_020,invoice,synthetic,photo_replacement,1,"[231, 469, 375, 777]",44352,5.28,data\synthetic\originals\doc_family_invoice_020_inst_00.png,data\train\images\syn_doc_family_invoice_020_inst_00_v1_photo_replacement.png,data\train\masks\syn_doc_family_invoice_020_inst_00_v1_photo_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_020_inst_00_v2_stamp_seal_manipulation,doc_family_invoice_020_inst_00,doc_family_invoice_020,invoice,synthetic,stamp_seal_manipulation,1,"[416, 429, 548, 561]",2887,0.3437,data\synthetic\originals\doc_family_invoice_020_inst_00.png,data\train\images\syn_doc_family_invoice_020_inst_00_v2_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_invoice_020_inst_00_v2_stamp_seal_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_020_inst_00_v3_region_removal,doc_family_invoice_020_inst_00,doc_family_invoice_020,invoice,synthetic,region_removal,1,"[337, 821, 629, 876]",16060,1.9119,data\synthetic\originals\doc_family_invoice_020_inst_00.png,data\train\images\syn_doc_family_invoice_020_inst_00_v3_region_removal.png,data\train\masks\syn_doc_family_invoice_020_inst_00_v3_region_removal.png,800,1050,train,MIT
syn_doc_family_invoice_020_inst_00_v4_local_inpainting,doc_family_invoice_020_inst_00,doc_family_invoice_020,invoice,synthetic,local_inpainting,1,"[298, 523, 534, 559]",8496,1.0114,data\synthetic\originals\doc_family_invoice_020_inst_00.png,data\train\images\syn_doc_family_invoice_020_inst_00_v4_local_inpainting.png,data\train\masks\syn_doc_family_invoice_020_inst_00_v4_local_inpainting.png,800,1050,train,MIT
syn_doc_family_invoice_021_inst_00_authentic,doc_family_invoice_021_inst_00,doc_family_invoice_021,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_021_inst_00.png,data\test\images\syn_doc_family_invoice_021_inst_00_authentic.png,data\test\masks\syn_doc_family_invoice_021_inst_00_authentic.png,800,1050,test,MIT
syn_doc_family_invoice_021_inst_00_v1_text_replacement,doc_family_invoice_021_inst_00,doc_family_invoice_021,invoice,synthetic,text_replacement,1,"[282, 293, 556, 326]",9042,1.0764,data\synthetic\originals\doc_family_invoice_021_inst_00.png,data\test\images\syn_doc_family_invoice_021_inst_00_v1_text_replacement.png,data\test\masks\syn_doc_family_invoice_021_inst_00_v1_text_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_021_inst_00_v2_number_amount_replacement,doc_family_invoice_021_inst_00,doc_family_invoice_021,invoice,synthetic,number_amount_replacement,1,"[468, 781, 676, 837]",11648,1.3867,data\synthetic\originals\doc_family_invoice_021_inst_00.png,data\test\images\syn_doc_family_invoice_021_inst_00_v2_number_amount_replacement.png,data\test\masks\syn_doc_family_invoice_021_inst_00_v2_number_amount_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_021_inst_00_v3_date_replacement,doc_family_invoice_021_inst_00,doc_family_invoice_021,invoice,synthetic,date_replacement,1,"[488, 159, 633, 192]",4785,0.5696,data\synthetic\originals\doc_family_invoice_021_inst_00.png,data\test\images\syn_doc_family_invoice_021_inst_00_v3_date_replacement.png,data\test\masks\syn_doc_family_invoice_021_inst_00_v3_date_replacement.png,800,1050,test,MIT
syn_doc_family_invoice_021_inst_00_v4_copy_move_intra,doc_family_invoice_021_inst_00,doc_family_invoice_021,invoice,synthetic,copy_move_intra,1,"[265, 785, 515, 862]",19250,2.2917,data\synthetic\originals\doc_family_invoice_021_inst_00.png,data\test\images\syn_doc_family_invoice_021_inst_00_v4_copy_move_intra.png,data\test\masks\syn_doc_family_invoice_021_inst_00_v4_copy_move_intra.png,800,1050,test,MIT
syn_doc_family_invoice_022_inst_00_authentic,doc_family_invoice_022_inst_00,doc_family_invoice_022,invoice,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_invoice_022_inst_00.png,data\train\images\syn_doc_family_invoice_022_inst_00_authentic.png,data\train\masks\syn_doc_family_invoice_022_inst_00_authentic.png,800,1050,train,MIT
syn_doc_family_invoice_022_inst_00_v1_copy_paste_inter,doc_family_invoice_022_inst_00,doc_family_invoice_022,invoice,synthetic,copy_paste_inter,1,"[426, 352, 588, 400]",7776,0.9257,data\synthetic\originals\doc_family_invoice_022_inst_00.png,data\train\images\syn_doc_family_invoice_022_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_invoice_022_inst_00_v1_copy_paste_inter.png,800,1050,train,MIT
syn_doc_family_invoice_022_inst_00_v2_signature_manipulation,doc_family_invoice_022_inst_00,doc_family_invoice_022,invoice,synthetic,signature_manipulation,1,"[146, 740, 405, 817]",19943,2.3742,data\synthetic\originals\doc_family_invoice_022_inst_00.png,data\train\images\syn_doc_family_invoice_022_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_invoice_022_inst_00_v2_signature_manipulation.png,800,1050,train,MIT
syn_doc_family_invoice_022_inst_00_v3_photo_replacement,doc_family_invoice_022_inst_00,doc_family_invoice_022,invoice,synthetic,photo_replacement,1,"[130, 333, 326, 616]",55468,6.6033,data\synthetic\originals\doc_family_invoice_022_inst_00.png,data\train\images\syn_doc_family_invoice_022_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_invoice_022_inst_00_v3_photo_replacement.png,800,1050,train,MIT
syn_doc_family_invoice_022_inst_00_v4_stamp_seal_manipulation,doc_family_invoice_022_inst_00,doc_family_invoice_022,invoice,synthetic,stamp_seal_manipulation,1,"[475, 522, 645, 692]",4189,0.4987,data\synthetic\originals\doc_family_invoice_022_inst_00.png,data\train\images\syn_doc_family_invoice_022_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_invoice_022_inst_00_v4_stamp_seal_manipulation.png,800,1050,train,MIT
